,0
13562,7088.019121856894
5474,12956.195427244995
13588,5464.337357777171
12691,1335.7091757724993
10062,-7042.74563299166
6137,-12642.78606632026
10803,-4084.315926047042
16750,14034.36615178315
3165,-436.4480163748376
17213,-12861.220847324934
12016,-4038.007356924005
5888,-16234.74105067784
14272,-5992.7517736312
13498,-5441.864774444606
15184,-7494.889794373885
10404,6662.4337056661025
18551,9851.411653191783
8585,-19028.33525434183
15108,-3644.819570209831
19072,-9363.814563840628
11121,-13485.133122120053
2301,-3913.0452116969973
1144,-15211.858972853515
1959,-5904.423289884813
19212,-1431.617873868905
15939,-11540.211338138208
4505,-4309.461091566365
4286,12936.467217894271
8860,8891.014183718711
18860,-6702.758143941406
2247,-8098.93098989781
1510,19011.445894408505
2145,-15632.000313676894
9924,-3792.9263854394667
2781,5402.822520326823
14391,17026.36615178315
14634,12443.371944879647
57,-17812.75356922578
10907,7600.459908573423
466,-492.42437272844836
9451,6016.340927889105
7886,10162.727139403578
8715,-4827.756852396298
4304,-16724.39993027132
18234,-6971.663482032251
6126,-7675.926385439467
9263,-245.53387747053057
1396,-18057.907902606297
4462,5889.445279825479
103,-6237.229679465294
17626,1969.8966275951825
9347,-31354.117579494603
11187,3571.612712560687
12536,-2786.8263578685
12825,-3825.1972593618557
15811,-4603.739090651274
8187,-2514.8310108799487
42,-15425.257934200577
8482,-11217.228265471756
8614,3007.1431305161677
17382,-663.3956017927267
13693,15.323471777141094
9532,-3827.28627856588
18584,3790.21585048642
14792,6777.31926489016
12489,5417.317382052075
2622,-6624.846699102316
10083,-19585.154817089904
16842,4167.604479902424
5568,13053.757713204715
2319,-20524.70246386947
5671,4036.5691762813367
4518,-2409.127375125885
16571,3721.802991959732
346,-14697.425669702236
13390,18911.411653191783
17093,-6809.894605006557
6434,-13678.148802070413
8062,17421.387846753
12148,-3908.880884030834
13988,-4210.705929627642
17011,-2999.4724199930206
8642,-5098.035424479749
6956,4624.66981228115
18590,5687.803925183602
2974,5244.673040093388
17539,-6952.790798517875
16304,9360.261887419038
11342,-7906.532782105729
14560,-1641.1297860513441
16966,16520.80065624276
980,3396.1758232070133
15124,3527.4437117557973
8771,6063.522651288658
14717,-3274.7333044297993
2361,-17480.501001672354
18553,-1142.451178649906
15631,3282.0724591985345
13743,31290.672445356846
1911,-4650.449476141017
19186,-2976.581631607376
2699,-9171.410021024756
14669,7090.987272285856
6352,14946.387846753001
9156,13053.322511671577
17910,4529.286780642346
14073,2203.5874907933176
7324,-16847.87814827636
14791,8043.286837840453
14745,1491.6799100418575
10091,-7529.881689953618
1580,12638.0841301349
8056,9344.533465876244
9440,-5101.825319328811
2127,-3587.445345642045
15053,-9379.308954913635
5980,12070.467217894271
14417,13256.55481633963
5116,-12756.115415412001
10834,30294.624758307356
313,22963.313208422158
1153,-24186.16150657786
9754,13944.326628618874
7980,-20679.501001672354
1901,2740.2505552740768
4982,4751.060231578536
7914,1003.0925264782272
3616,-10081.44299809914
11840,-18125.75356922578
8324,-15683.62951991288
12976,60049.244801263325
17012,-7385.995671117213
2554,-13874.538918456063
13766,-2824.2641509678215
2026,-5635.350934292655
10879,3158.1930334703065
5512,-10613.431253829971
17131,-3243.542550939601
3233,-14205.75356922578
11838,4576.039688628167
16622,-12172.434056912549
3769,-10985.532782105729
12257,11614.89222891163
6024,-8688.361287305132
9838,-6237.229679465294
5465,-23593.23109124275
12302,24882.411653191783
13952,12182.487817499321
3855,-13585.43141444074
5948,12611.444028506987
12235,-13443.770468637347
7603,22836.613785414025
6682,-15717.675021321513
18079,-15102.966251512524
3919,-7300.301290324889
5617,-12297.945930655114
17088,11697.066643427126
15394,13861.101889545098
17480,35191.79656099249
8485,-4319.5464117531665
3207,12163.384187452495
7745,-13318.250857812352
4585,55.178840981796384
18248,-4357.903263463173
15144,9315.851197929587
16497,-4368.263169380836
14681,-5595.9779213131405
13980,13335.669350116514
5610,3992.4153431686573
1456,268.80240308260545
13313,-22500.9683347228
326,11922.268674531486
9972,33031.7265053154
7014,4529.286780642346
14628,-423.15496692992747
1162,52853.26117234025
9295,-15469.659428024199
6831,3799.418101724237
2189,-11287.431253829971
9698,-20648.501001672354
19207,3944.4497664314695
10175,14561.450332929846
10129,1384.2201820798218
8372,10732.063415614888
7535,-18106.47206586227
17238,-12907.200599425472
2701,-7834.129613026511
9595,-2052.0022967206314
16822,-3838.4516916233115
15161,8260.546904231422
15058,11051.066643427126
17846,8082.111882928293
6868,2345.838272253517
11183,-4798.690456332639
2534,29859.547999596223
13434,-1280.1115152975544
2767,896.5991538376547
3059,7772.325547884218
1862,-2911.0045414851047
